Station,Sediment sample,Latitude Degrees,Latitude Minutes,Latitude Seconds,North/South,Longitude Degrees,Longitude Minutes,Longitude Seconds,East/West,Decimal Longitude,Decimal Latitude,Location,FAOarea,Water body,Sea Area,Place,Date,Gear,Depth (fathoms),Bottom water temperature (C),Bottom temp (F),Bottom water depth D (fathoms),Specific Gravity at bottom,Surface temp (C),Surface temp (F),Specific Gravity at surface,Temp (F) at 10 Fathoms,Temp (F) at 20 Fathoms,Temp (F) at 25 Fathoms,Temp (F) at 30 Fathoms,Temp (F) at 40 Fathoms,Temp (F) at 50 Fathoms,Temp (F) at 60 Fathoms,Temp (F) at 70 Fathoms,Temp (F) at 75 Fathoms,Temp (F) at 80 Fathoms,Temp (F) at 90 Fathoms,Temp (F) at 100 Fathoms,Temp (F) at 110 Fathoms,Temp (F) at 120 Fathoms,Temp (F) at 125 Fathoms,Temp (F) at 130 Fathoms,Temp (F) at 140 Fathoms,Temp (F) at 150 Fathoms,Temp (F) at 160 Fathoms,Temp (F) at 170 Fathoms,Temp (F) at 175 Fathoms,Temp (F) at 180 Fathoms,Temp (F) at 190 Fathoms,Temp (F) at 200 Fathoms,Temp (F) at 225 Fathoms,Temp (F) at 250 Fathoms,Temp (F) at 275 Fathoms,Temp (F) at 300 Fathoms,Temp (F) at 400 Fathoms,Temp (F) at 500 Fathoms,Temp (F) at 600 Fathoms,Temp (F) at 700 Fathoms,Temp (F) at 800 Fathoms,Temp (F) at 900 Fathoms,Temp (F) at 1000 Fathoms,Temp (F) at 1100 Fathoms,Temp (F) at 1200 Fathoms,Temp (F) at 1300 Fathoms,Temp (F) at 1330 Fathoms,Temp (F) at 1400 Fathoms,Temp (F) at 1450 Fathoms,Temp (F) at 1500 Fathoms,Temp (F) at 1530 Fathoms,Temp (F) at 1580 Fathoms,Temp (F) at 1600 Fathoms,Temp (F) at 1650 Fathoms,Temp (F) at 1700 Fathoms,Temp (F) at 1725 Fathoms,Temp (F) at 1730 Fathoms,Temp (F) at 1775 Fathoms,Temp (F) at 1780 Fathoms,Temp (F) at 1800 Fathoms,Temp (F) at 1825 Fathoms,Temp (F) at 1850 Fathoms,Temp (F) at 1900 Fathoms,Temp (F) at 1915 Fathoms,Temp (F) at 1980 Fathoms,Temp (F) at 2000 Fathoms,Temp (F) at 2025 Fathoms,Temp (F) at 2100 Fathoms,Temp (F) at 2125 Fathoms,Temp (F) at 2180 Fathoms,Temp (F) at 2200 Fathoms,Temp (F) at 2225 Fathoms,Temp (F) at 2270 Fathoms,Temp (F) at 2300 Fathoms,Temp (F) at 2325 Fathoms,Temp (F) at 2400 Fathoms,Temp (F) at 2425 Fathoms,Temp (F) at 2440 Fathoms,Temp (F) at 2500 Fathoms,Temp (F) at 2525 Fathoms,Temp (F) at 2600 Fathoms,Temp (F) at 2625 Fathoms,Temp (F) at 2650 Fathoms,Temp (F) at 2675 Fathoms,Temp (F) at 2700 Fathoms,Temp (F) at 2775 Fathoms,Temp (F) at 2800 Fathoms,Temp (F) at 2900 Fathoms
250,Red clay,37,49,0,N,166,47,0,W,-166.78333333333333,37.81666666666667,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,09/07/1875,Trawl,3050.0,1.6666666666666665,35.0,3050.0,1.02774,18.333333333333332,65.0,,,,58.5,,,55.0,,,54.0,,,53.0,,,52.0,,,51.0,,,50.1,,,49.1,48.1,47.1,46.2,45.3,42.6,40.0,38.5,37.6,36.9,36.4,36.2,36.0,35.8,35.6,,35.4,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Red clay,37,37,0,N,163,26,0,W,-163.43333333333334,37.61666666666667,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,10/07/1875,,2950.0,1.722222222222223,35.1,2950.0,1.02778,18.333333333333332,65.0,,,,58.2,,,55.2,,,53.5,,,52.5,,,51.5,,,50.5,,,49.4,,,48.2,46.9,45.4,43.7,42.8,40.0,38.5,37.6,37.0,36.8,36.6,36.3,36.1,35.9,35.6,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Red clay,37,52,0,N,160,17,0,W,-160.28333333333333,37.86666666666667,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,12/07/1875,Trawl,2740.0,1.8333333333333317,35.3,2740.0,1.02773,18.333333333333332,65.0,1.0247,,,55.6,,,54.0,,,52.5,,,51.1,,,49.9,,,48.7,,,47.4,,,46.1,45,44.0,43.1,42.3,39.8,38.3,37.3,36.7,36.2,35.9,35.8,35.6,35.5,35.4,,35.4,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Red clay,38,9,0,N,156,25,0,W,-156.41666666666666,38.15,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,14/07/1875,Dredge,3125.0,1.722222222222223,35.1,3125.0,1.02775,19.833333333333336,67.7,1.02434,,,58.8,,,53.4,,,51.3,,,50.4,,,49.6,,,49.1,,,48.2,,,46.9,44.8,43.0,41.5,40.8,39.2,38.3,37.6,36.9,36.4,36.2,36.0,35.8,35.7,35.5,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Red clay,35,13,0,N,154,43,0,W,-154.71666666666667,35.21666666666667,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,17/07/1875,Trawl,3025.0,1.6666666666666665,35.0,3025.0,1.02739,22.22222222222222,72.0,1.02401,,,62.2,,,57.0,,,53.9,,,52.0,,,50.5,,,49.3,,,48.0,,,46.8,45.9,45.0,44.1,43.3,40.6,38.8,37.7,37.0,36.5,36.2,36.0,35.8,35.6,35.4,,35.2,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Red clay,32,28,0,N,154,33,0,W,-154.55,32.46666666666667,Middle of Northeast Pacific,77,Eastern Central Pacific Ocean,,,19/07/1875,,2550.0,1.6666666666666665,35.0,2850.0,1.02775,23.333333333333332,74.0,,,,62.5,,,60.3,,,57.6,,,55.4,,,53.3,,,51.4,,,49.8,,,47.9,46.6,45.0,43.5,42.4,39.2,38.1,37.4,36.8,36.4,36.1,35.8,35.6,35.4,35.2,,35.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Red clay,30,20,0,N,154,56,0,W,-154.93333333333334,30.333333333333332,North of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,21/07/1875,Dredge,2950.0,1.7777777777777792,35.2,2950.0,1.02771,23.333333333333332,74.0,1.02434,,,70.0,,,65.0,,,60.0,,,55.6,,,53.2,,,51.2,,,49.5,,,48.0,46.5,45.2,43.8,42.8,39.7,38.2,37.3,36.7,36.3,36.1,35.9,35.8,35.7,35.5,,35.4,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Red clay,27,33,0,N,154,55,0,W,-154.91666666666666,27.55,North of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,23/07/1875,,2875.0,1.6111111111111103,34.9,2875.0,1.02788,24.72222222222222,76.5,,,,71.3,,,65.0,,,60.0,,,56.5,,,53.8,,,51.8,,,50.2,,,48.8,47.4,46.2,45.2,44.2,41.3,39.5,38.3,37.3,36.7,36.3,36.0,35.8,35.6,35.4,,35.2,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Red clay,26,11,0,N,155,12,0,W,-155.2,26.183333333333334,North of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,24/07/1875,,2775.0,1.7777777777777792,35.2,2775.0,1.02731,25.0,77.0,,,,72.6,,,66.6,,,62.5,,,58.8,,,55.3,,,52.5,,,49.8,,,47.6,45.9,44.5,43.4,42.6,40.4,39.0,38.3,37.6,37.0,36.5,36.1,35.8,35.6,35.4,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Red clay,23,3,0,N,156,6,0,W,-156.1,23.05,North of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,26/07/1875,,2225.0,1.6111111111111103,34.9,2225.0,1.02784,25.0,77.0,1.02326,,,75.6,,,72.7,,,69.5,,,64.5,,,59.2,,,55.0,,,51.5,,,48.8,46.5,45.0,43.8,42.9,40.5,39.3,38.6,37.9,37.4,36.9,36.5,36.2,35.9,35.6,,35.3,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Volcanic mud,21,11,0,N,157,27,0,W,-157.45,21.183333333333334,"South-east of Oahu I., Hawaiian Islands",77,Eastern Central Pacific Ocean,,USA,27/07/1875,Trawl,310.0,6.666666666666666,44.0,310.0,1.02699,24.888888888888886,76.8,,76.8,76.4,,76.0,75.3,73.9,71.5,68.2,,63.7,60.4,57.8,55.8,54.3,,53.0,51.8,50.5,49.4,48.3,,47.6,46.9,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Volcanic mud,20,18,0,N,157,14,0,W,-157.23333333333332,20.3,East of Hawaii Island,77,Eastern Central Pacific Ocean,,USA,12/08/1875,,2050.0,1.7777777777777792,35.2,2050.0,1.02783,25.833333333333332,78.5,1.02314,75.6,75.3,,74.9,73.1,70.9,68.3,66.0,,63.7,61.4,59.0,56.9,55.0,,53.0,51.3,50.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Volcanic mud,19,12,0,N,154,14,0,W,-154.23333333333332,19.2,South of Hawaii Island,77,Eastern Central Pacific Ocean,,USA,20/08/1875,,2875.0,1.7777777777777792,35.2,2875.0,1.02775,25.27777777777778,77.5,1.02329,77.7,77.2,,77.0,76.3,75.0,73.0,70.5,,67.5,64.3,61.5,59.0,56.5,,54.2,52.2,50.3,49.0,48.0,,47.2,46.7,46.2,,,,44.1,42.9,41.3,39.9,38.5,37.5,36.5,35.9,35.4,35.2,35.2,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Volcanic mud,17,33,0,N,153,36,0,W,-153.6,17.55,South of Hawaii Island,77,Eastern Central Pacific Ocean,,USA,21/08/1875,Trawl,2650.0,1.722222222222223,35.1,2650.0,1.0275,25.27777777777778,77.5,1.02336,77.5,77.2,,76.9,76.0,73.5,69.3,65.5,,62.2,59.5,57.2,55.5,53.8,,52.5,51.1,49.9,48.9,48.0,,47.3,47.0,46.7,,,,43.7,41.3,39.5,38.7,38.2,37.8,37.4,37.0,36.6,36.3,36.0,,35.7,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Red clay,14,19,0,N,152,37,0,W,-152.61666666666667,14.316666666666666,Off south of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,23/08/1875,Trawl,3000.0,1.7777777777777792,35.2,3000.0,1.028,25.27777777777778,77.5,1.02315,77.5,77.4,,77.2,76.8,73.9,67.7,63.0,,59.1,56.0,54.1,53.0,52.0,,51.3,50.5,49.8,49.3,48.9,,48.5,48.0,47.6,,,,44.5,42.4,40.6,39.5,38.7,38.0,37.4,36.9,36.6,36.3,35.9,,35.5,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Radiolarian ooze,12,42,0,N,152,1,0,W,-152.01666666666668,12.7,Off South of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,25/08/1875,Dredge,2900.0,1.6666666666666665,35.0,2900.0,1.0257,26.22222222222222,79.2,1.0228,78.6,77.8,,75.8,72.6,69.2,65.6,62.0,,58.3,55.2,53.3,52.3,51.7,,51.1,50.6,50.1,49.8,49.5,,49.1,48.8,48.5,,,,45.4,43.3,41.5,40.1,39.0,38.1,37.4,37.0,36.6,36.3,36.0,,35.7,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Radiolarian ooze,11,7,0,N,152,3,0,W,-152.05,11.116666666666667,Off south of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,26/08/1875,,2750.0,1.722222222222223,35.1,2750.0,1.0285,26.666666666666664,80.0,,79.5,78.0,,75.3,70.3,64.7,58.6,56.2,,54.3,53.0,52.2,51.6,51.3,,51.0,50.6,50.2,49.8,49.4,,49.0,48.6,48.2,,,,44.6,42.0,40.2,38.9,37.9,37.3,36.9,36.5,36.2,35.9,35.6,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Radiolarian ooze,9,28,0,N,150,49,0,W,-150.81666666666666,9.466666666666667,Off south of Hawaiian Islands,77,Eastern Central Pacific Ocean,,USA,28/08/1875,,2700.0,1.6666666666666665,35.0,2700.0,1.02778,26.666666666666664,80.0,1.02191,77.0,73.5,,68.4,61.3,56.0,53.6,52.3,,51.7,51.4,51.0,50.7,50.3,,50.0,49.7,49.4,49.1,48.8,,48.4,48.1,47.8,,,,45.0,42.5,40.8,39.5,38.5,37.8,37.1,36.6,36.1,35.7,35.4,,35.2,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Radiolarian ooze,7,35,0,N,149,49,0,W,-149.81666666666666,7.583333333333333,"Off North-east of Christmas Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,30/08/1875,,2900.0,1.555555555555554,34.8,2900.0,1.02776,27.22222222222222,81.0,1.02255,79.3,79.3,,79.3,78.2,74.0,63.4,56.2,,52.6,51.0,50.3,50.0,49.8,,49.6,49.4,49.2,49.0,48.8,,48.6,48.4,48.2,,,,45.8,43.2,41.1,40.0,39.2,38.7,38.2,37.7,37.2,36.7,36.3,,35.8,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Radiolarian ooze,5,54,0,N,147,2,0,W,-147.03333333333333,5.9,"Off north-east of Christmas Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,02/09/1875,Dredge,2550.0,1.7777777777777792,35.2,2550.0,1.92777,27.333333333333336,81.2,1.02273,80.4,78.0,,77.8,77.8,77.8,77.6,77.0,,73.1,66.0,59.5,55.4,52.5,,51.1,50.3,49.7,49.4,49.2,,49.0,48.8,48.5,,,,46.0,43.7,41.4,39.9,38.6,37.5,36.7,36.0,35.5,35.3,35.2,,35.2,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Globigerina ooze,2,34,0,N,149,9,0,W,-149.15,2.5666666666666664,"Off east of Christmas Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,04/09/1875,,2925.0,1.4444444444444453,34.6,2925.0,1.02786,26.38888888888889,79.5,1.02328,78.7,77.7,,77.0,76.2,75.5,75.3,75.3,,72.8,67.3,62.8,59.1,56.5,,55.0,54.2,53.5,53.2,52.9,,52.6,52.3,52.0,,,,48.3,45.0,42.7,40.6,39.5,38.7,38.0,37.7,37.3,37.0,36.7,,36.3,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Globigerina ooze,0,33,0,S,151,34,0,W,-151.56666666666666,-0.55,"Off East of Christmas Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,06/09/1875,Trawl,2425.0,1.6666666666666665,35.0,2425.0,1.02793,25.944444444444446,78.7,1.02383,77.0,76.2,,76.2,76.2,76.2,76.2,74.5,,68.8,63.2,59.4,57.0,56.0,,55.3,54.7,54.1,53.4,52.8,,52.2,51.6,51.0,,,,46.5,42.9,40.7,39.5,38.7,38.2,37.7,37.2,36.7,36.3,36.1,,35.9,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Radiolarian ooze,3,48,0,S,152,56,0,W,-152.93333333333334,-3.8,"East of Molden Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,08/09/1875,Trawl,2600.0,1.722222222222223,35.1,2600.0,1.02848,26.11111111111111,79.0,1.02366,78.8,78.5,,78.2,78.2,78.1,77.5,75.4,,71.9,67.3,63.6,60.4,57.5,,55.4,54.0,52.9,52.0,51.2,,50.5,49.8,49.2,,,,44.7,42.2,40.4,39.2,38.2,37.3,36.8,36.4,36.0,35.7,35.5,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Radiolarian ooze,5,11,0,S,152,56,0,W,-152.93333333333334,-5.183333333333334,"East of Starbuck Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,09/09/1875,,2350.0,1.3888888888888888,34.5,,,27.055555555555557,80.7,,80.4,80.0,,79.5,79.4,79.3,79.2,78.5,,75.8,71.9,68.2,64.0,59.8,,56.5,54.3,52.6,51.7,50.7,,49.8,49.3,49.0,,,,44.5,41.8,40.1,38.9,38.1,37.5,37.0,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Radiolarian ooze,7,25,0,S,152,15,0,W,-152.25,-7.416666666666667,"North of Caroline Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,11/09/1875,Trawl,2750.0,1.722222222222223,35.1,,,26.77777777777778,80.2,1.0235,80.0,80.0,,80.0,80.0,79.3,79.5,78.6,,77.0,73.7,69.3,64.7,60.9,,57.8,55.1,52.9,51.3,49.9,,49.2,48.5,48.0,,,,44.6,42.5,41.0,39.5,38.5,37.6,37.1,36.7,36.4,36.1,35.9,,35.6,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Red clay,11,20,0,S,150,30,0,W,-150.5,-11.333333333333334,"East of Flint Island, Line Islands",77,Eastern Central Pacific Ocean,,Kiribati,14/09/1875,,2610.0,1.6666666666666665,35.0,2610.0,1.02808,26.666666666666664,80.0,1.02375,79.9,79.8,,79.6,79.4,79.0,78.0,76.7,,75.3,73.7,72.0,70.1,68.3,,66.2,64.0,61.4,58.9,56.4,,54.2,52.4,50.8,,,,45.0,42.6,40.9,39.5,38.4,37.5,37.0,36.7,36.5,36.2,36.0,,35.8,,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Red clay,13,28,0,S,149,30,0,W,-149.5,-13.466666666666667,North of Tuamotu Islands,77,Eastern Central Pacific Ocean,,French Polynesia,16/09/1875,Trawl,2350.0,1.722222222222223,35.1,2350.0,1.02799,26.666666666666664,80.0,1.02326,78.9,78.8,,78.7,78.6,78.4,78.2,77.7,,76.4,75.1,73.7,72.2,70.6,,68.8,67.0,65.1,63.1,61.0,,58.8,56.6,54.3,,,,44.8,41.9,40.3,39.1,38.3,37.8,37.3,36.9,36.6,36.3,36.0,,35.7,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Red clay,15,51,0,S,149,41,0,W,-149.68333333333334,-15.85,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,17/09/1875,,2325.0,1.722222222222223,35.1,2325.0,1.02787,26.11111111111111,79.0,,,,,,77.0,76.4,75.8,74.9,,74.0,73.1,72.2,71.2,70.2,,69.0,68.8,66.4,64.8,63.0,,61.2,59.3,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Volcanic mud,17,12,0,S,149,43,0,W,-149.71666666666667,-17.2,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,18/09/1875,,1525.0,2.5,36.5,1525.0,,26.38888888888889,79.5,1.02403,78.0,77.3,,77.0,77.0,77.0,76.7,75.2,,73.5,72.2,71.2,70.5,70.0,,69.5,68.5,67.7,66.7,65.3,,63.8,61.6,59.2,,,,46.2,42.6,40.0,38.7,37.7,37.1,36.8,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Volcanic mud,17,30,26,S,149,33,45,W,-149.5625,-17.50722222222222,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,02/10/1875,,420.0,,,,,26.11111111111111,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279A,Volcanic mud,17,29,53,S,149,34,0,W,-149.56666666666666,-17.498055555555556,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,02/10/1875,,590.0,,,,,26.11111111111111,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279B,Volcanic mud,17,29,38,S,149,34,7,W,-149.5686111111111,-17.49388888888889,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,02/10/1875,,620.0,,,,,26.11111111111111,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279C,Volcanic mud,17,29,11,S,149,34,32,W,-149.57555555555555,-17.48638888888889,"North of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,02/10/1875,Trawl,680.0,,,,,26.11111111111111,79.0,,,,76.2,,,76.2,,,74.4,,,72.4,,,69.8,,,66.3,,,61.0,,,55.3,51.6,48.8,46.0,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Globigerina ooze,18,40,0,S,149,52,0,W,-149.86666666666667,-18.666666666666668,"South of Tahiti, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,04/10/1875,Trawl,1940.0,1.8333333333333317,35.3,1940.0,1.02842,25.11111111111111,77.2,1.02453,,,76.9,,,76.2,,,75.0,,,73.0,,,70.0,,,66.4,,,62.5,,,58.0,52.8,48.1,46.1,44.9,41.7,40.2,38.8,37.9,37.2,36.8,36.4,36.2,36.1,36.0,,35.9,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Red clay,22,21,0,S,150,17,0,W,-150.28333333333333,-22.35,"North of Tubai I., French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,06/10/1875,Trawl,2385.0,1.6111111111111103,34.9,2385.0,1.02841,23.61111111111111,74.5,1.0246,,,74.3,,,73.5,,,72.1,,,68.9,,,65.7,,,62.5,,,59.3,,,56.2,53.1,50.0,47.4,45.6,42.3,40.5,39.3,38.4,37.5,37.0,36.5,36.2,36.0,35.8,,35.6,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Red clay,23,46,0,S,149,59,0,W,-149.98333333333332,-23.766666666666666,"South of Tubai I., French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,07/10/1875,,2450.0,1.722222222222223,35.1,2450.0,1.02788,22.88888888888889,73.2,1.02486,,,72.0,,,71.0,,,69.8,,,68.1,,,66.5,,,64.3,,,61.5,,,58.3,54.7,50.8,48.3,46.2,43.2,41.2,39.6,38.3,37.3,36.7,36.3,36.0,35.8,35.6,,35.4,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Globigerina ooze,26,9,0,S,145,17,0,W,-145.28333333333333,-26.15,"Iles Australes, French Polynesia",77,Eastern Central Pacific Ocean,,French Polynesia,09/10/1875,,2075.0,1.888888888888888,35.4,2075.0,1.02788,20.27777777777778,68.5,1.02514,,,69.2,,,68.0,,,66.5,,,64.6,,,62.8,,,60.3,,,57.5,,,54.8,52,49.2,46.8,45.4,42.2,40.3,39.0,38.0,37.3,36.7,36.3,36.0,35.8,35.6,,35.4,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Globigerina ooze,28,22,0,S,141,22,0,W,-141.36666666666667,-28.366666666666667,West of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,11/10/1875,Trawl,1985.0,1.722222222222223,35.1,1985.0,1.02827,20.0,68.0,1.0252,,,67.4,,,66.6,,,65.0,,,63.2,,,61.0,,,59.0,,,56.8,,,54.6,52.5,50.2,48.1,45.8,41.6,40.0,39.0,38.2,37.4,36.9,36.4,36.0,35.8,35.7,,35.6,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Red clay,32,36,0,S,137,43,0,W,-137.71666666666667,-32.6,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,14/10/1875,Trawl,2375.0,1.6666666666666665,35.0,2375.0,1.02781,18.333333333333332,65.0,1.02556,,,63.8,,,63.4,,,63.0,,,61.8,,,60.0,,,57.5,,,55.0,,,52.3,49.8,46.8,46.2,45.2,42.8,41.0,39.5,38.4,37.7,37.0,36.6,36.3,36.1,35.9,,35.8,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Red clay,33,20,0,S,133,22,0,W,-133.36666666666667,-33.333333333333336,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,16/10/1875,Trawl,2335.0,1.555555555555554,34.8,2335.0,1.02777,17.22222222222222,63.0,1.02571,,,62.6,,,59.4,,,59.4,,,59.4,,,57.3,,,54.3,,,51.3,,,49.0,47.5,46.2,45.3,44.5,42.4,41.0,40.0,39.0,38.2,37.7,37.1,36.5,36.2,36.0,,35.9,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Red clay,36,32,0,S,132,52,0,W,-132.86666666666667,-36.53333333333333,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,19/10/1875,,2400.0,1.5000000000000016,34.7,2400.0,1.02771,14.333333333333332,57.8,1.02613,,,57.4,,,55.8,,,55.6,,,55.3,,,52.8,,,49.5,,,47.3,,,46.1,45.4,44.7,44.1,43.7,42.1,40.9,39.7,38.9,38.0,37.2,36.6,36.1,35.8,35.7,,35.6,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Red clay,40,3,0,S,132,58,0,W,-132.96666666666667,-40.05,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,21/10/1875,,2600.0,1.555555555555554,34.8,2600.0,1.02771,12.5,54.5,1.02613,,,54.2,,,51.1,,,50.6,,,49.8,,,48.3,,,47.1,,,46.1,,,45.2,44.7,44.2,43.8,43.3,41.9,41.0,40.0,39.0,38.2,37.5,36.9,36.5,36.1,35.9,,35.7,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Red clay,39,41,0,S,131,23,0,W,-131.38333333333333,-39.68333333333333,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,23/10/1875,Trawl,2550.0,1.555555555555554,34.8,2550.0,1.02772,12.5,54.5,1.02597,,,54.0,,,49.2,,,48.9,,,48.3,,,47.5,,,46.9,,,46.2,,,45.6,45,44.4,43.8,43.2,41.2,39.5,38.2,37.5,37.0,36.7,36.4,36.2,36.0,35.8,,35.6,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Red clay,39,16,0,S,124,7,0,W,-124.11666666666666,-39.266666666666666,South of Pitcairn Islands,81,Southwest Pacific Ocean,,British Overseas Territory,25/10/1875,,2300.0,1.6111111111111103,34.9,2300.0,1.02753,11.38888888888889,52.5,1.02615,,,52.0,,,49.6,,,48.6,,,47.6,,,46.7,,,46.0,,,45.3,,,44.9,44.5,44.1,43.7,43.4,42.0,40.7,39.4,37.8,36.9,36.4,36.2,36.0,35.8,35.6,,35.3,,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
